dteday,season,yr,weekday,hr,rider_type,riders,price,COGS,revenue,profit
29/11/2022,4,1,4,0,registered,25,4.99,1.56,124.75,123.19
29/11/2022,4,1,4,1,registered,15,4.99,1.56,74.85000000000001,73.29
29/11/2022,4,1,4,2,registered,6,4.99,1.56,29.94,28.380000000000003
29/11/2022,4,1,4,4,registered,7,4.99,1.56,34.93,33.37
29/11/2022,4,1,4,5,registered,42,4.99,1.56,209.58,208.02
29/11/2022,4,1,4,6,registered,120,4.99,1.56,598.8000000000001,597.2400000000001
29/11/2022,4,1,4,7,registered,354,4.99,1.56,1766.46,1764.9
29/11/2022,4,1,4,8,registered,664,4.99,1.56,3313.36,3311.8
29/11/2022,4,1,4,9,registered,286,4.99,1.56,1427.14,1425.5800000000002
29/11/2022,4,1,4,10,registered,153,4.99,1.56,763.47,761.9100000000001
29/11/2022,4,1,4,11,registered,150,4.99,1.56,748.5,746.94
29/11/2022,4,1,4,12,registered,225,4.99,1.56,1122.75,1121.19
29/11/2022,4,1,4,13,registered,209,4.99,1.56,1042.91,1041.3500000000001
29/11/2022,4,1,4,14,registered,174,4.99,1.56,868.26,866.7
29/11/2022,4,1,4,15,registered,201,4.99,1.56,1002.99,1001.4300000000001
29/11/2022,4,1,4,16,registered,346,4.99,1.56,1726.54,1724.98
29/11/2022,4,1,4,17,registered,544,4.99,1.56,2714.56,2713
29/11/2022,4,1,4,18,registered,520,4.99,1.56,2594.8,2593.2400000000002
29/11/2022,4,1,4,19,registered,326,4.99,1.56,1626.74,1625.18
29/11/2022,4,1,4,20,registered,241,4.99,1.56,1202.5900000000001,1201.0300000000002
29/11/2022,4,1,4,21,registered,201,4.99,1.56,1002.99,1001.4300000000001
29/11/2022,4,1,4,22,registered,147,4.99,1.56,733.5300000000001,731.9700000000001
29/11/2022,4,1,4,23,registered,124,4.99,1.56,618.76,617.2
30/11/2022,4,1,5,0,registered,48,4.99,1.56,239.52,237.96
30/11/2022,4,1,5,1,registered,17,4.99,1.56,84.83,83.27
30/11/2022,4,1,5,2,registered,10,4.99,1.56,49.900000000000006,48.34
30/11/2022,4,1,5,3,registered,4,4.99,1.56,19.96,18.400000000000002
30/11/2022,4,1,5,4,registered,3,4.99,1.56,14.97,13.41
30/11/2022,4,1,5,5,registered,39,4.99,1.56,194.61,193.05
30/11/2022,4,1,5,6,registered,104,4.99,1.56,518.96,517.4000000000001
30/11/2022,4,1,5,7,registered,346,4.99,1.56,1726.54,1724.98
30/11/2022,4,1,5,8,registered,709,4.99,1.56,3537.9100000000003,3536.3500000000004
30/11/2022,4,1,5,9,registered,313,4.99,1.56,1561.8700000000001,1560.3100000000002
30/11/2022,4,1,5,10,registered,159,4.99,1.56,793.4100000000001,791.8500000000001
30/11/2022,4,1,5,11,registered,170,4.99,1.56,848.3000000000001,846.7400000000001
30/11/2022,4,1,5,12,registered,243,4.99,1.56,1212.5700000000002,1211.0100000000002
30/11/2022,4,1,5,13,registered,241,4.99,1.56,1202.5900000000001,1201.0300000000002
30/11/2022,4,1,5,14,registered,225,4.99,1.56,1122.75,1121.19
30/11/2022,4,1,5,15,registered,262,4.99,1.56,1307.38,1305.8200000000002
30/11/2022,4,1,5,16,registered,368,4.99,1.56,1836.3200000000002,1834.7600000000002
30/11/2022,4,1,5,17,registered,551,4.99,1.56,2749.4900000000002,2747.9300000000003
30/11/2022,4,1,5,18,registered,489,4.99,1.56,2440.11,2438.55
30/11/2022,4,1,5,19,registered,359,4.99,1.56,1791.41,1789.8500000000001
30/11/2022,4,1,5,20,registered,233,4.99,1.56,1162.67,1161.1100000000001
30/11/2022,4,1,5,21,registered,169,4.99,1.56,843.3100000000001,841.7500000000001
30/11/2022,4,1,5,22,registered,145,4.99,1.56,723.5500000000001,721.9900000000001
30/11/2022,4,1,5,23,registered,99,4.99,1.56,494.01000000000005,492.45000000000005
1/12/2022,4,1,6,0,registered,99,4.99,1.56,494.01000000000005,492.45000000000005
1/12/2022,4,1,6,1,registered,64,4.99,1.56,319.36,317.8
1/12/2022,4,1,6,2,registered,47,4.99,1.56,234.53,232.97
1/12/2022,4,1,6,3,registered,14,4.99,1.56,69.86,68.3
1/12/2022,4,1,6,4,registered,5,4.99,1.56,24.950000000000003,23.390000000000004
1/12/2022,4,1,6,5,registered,12,4.99,1.56,59.88,58.32
1/12/2022,4,1,6,6,registered,20,4.99,1.56,99.80000000000001,98.24000000000001
1/12/2022,4,1,6,7,registered,56,4.99,1.56,279.44,277.88
1/12/2022,4,1,6,8,registered,133,4.99,1.56,663.6700000000001,662.1100000000001
1/12/2022,4,1,6,9,registered,159,4.99,1.56,793.4100000000001,791.8500000000001
1/12/2022,4,1,6,10,registered,211,4.99,1.56,1052.89,1051.3300000000002
1/12/2022,4,1,6,11,registered,318,4.99,1.56,1586.8200000000002,1585.2600000000002
1/12/2022,4,1,6,12,registered,327,4.99,1.56,1631.73,1630.17
1/12/2022,4,1,6,13,registered,386,4.99,1.56,1926.14,1924.5800000000002
1/12/2022,4,1,6,14,registered,369,4.99,1.56,1841.3100000000002,1839.7500000000002
1/12/2022,4,1,6,15,registered,371,4.99,1.56,1851.2900000000002,1849.7300000000002
1/12/2022,4,1,6,16,registered,354,4.99,1.56,1766.46,1764.9
1/12/2022,4,1,6,17,registered,270,4.99,1.56,1347.3,1345.74
1/12/2022,4,1,6,18,registered,255,4.99,1.56,1272.45,1270.89
1/12/2022,4,1,6,19,registered,219,4.99,1.56,1092.81,1091.25
1/12/2022,4,1,6,20,registered,170,4.99,1.56,848.3000000000001,846.7400000000001
1/12/2022,4,1,6,21,registered,135,4.99,1.56,673.65,672.09
1/12/2022,4,1,6,22,registered,130,4.99,1.56,648.7,647.1400000000001
1/12/2022,4,1,6,23,registered,116,4.99,1.56,578.84,577.2800000000001
2/12/2022,4,1,0,0,registered,108,4.99,1.56,538.9200000000001,537.3600000000001
2/12/2022,4,1,0,1,registered,84,4.99,1.56,419.16,417.6
2/12/2022,4,1,0,2,registered,72,4.99,1.56,359.28000000000003,357.72
2/12/2022,4,1,0,3,registered,21,4.99,1.56,104.79,103.23
2/12/2022,4,1,0,4,registered,6,4.99,1.56,29.94,28.380000000000003
2/12/2022,4,1,0,5,registered,7,4.99,1.56,34.93,33.37
2/12/2022,4,1,0,6,registered,15,4.99,1.56,74.85000000000001,73.29
2/12/2022,4,1,0,7,registered,26,4.99,1.56,129.74,128.18
2/12/2022,4,1,0,8,registered,81,4.99,1.56,404.19,402.63
2/12/2022,4,1,0,9,registered,135,4.99,1.56,673.65,672.09
2/12/2022,4,1,0,10,registered,230,4.99,1.56,1147.7,1146.14
2/12/2022,4,1,0,11,registered,274,4.99,1.56,1367.26,1365.7
2/12/2022,4,1,0,12,registered,409,4.99,1.56,2040.91,2039.3500000000001
2/12/2022,4,1,0,13,registered,347,4.99,1.56,1731.53,1729.97
2/12/2022,4,1,0,14,registered,331,4.99,1.56,1651.69,1650.13
2/12/2022,4,1,0,15,registered,311,4.99,1.56,1551.89,1550.3300000000002
2/12/2022,4,1,0,16,registered,358,4.99,1.56,1786.42,1784.8600000000001
2/12/2022,4,1,0,17,registered,244,4.99,1.56,1217.56,1216
2/12/2022,4,1,0,18,registered,178,4.99,1.56,888.22,886.6600000000001
2/12/2022,4,1,0,19,registered,158,4.99,1.56,788.4200000000001,786.8600000000001
2/12/2022,4,1,0,20,registered,142,4.99,1.56,708.58,707.0200000000001
2/12/2022,4,1,0,21,registered,91,4.99,1.56,454.09000000000003,452.53000000000003
2/12/2022,4,1,0,22,registered,85,4.99,1.56,424.15000000000003,422.59000000000003
2/12/2022,4,1,0,23,registered,44,4.99,1.56,219.56,218
3/12/2022,4,1,1,0,registered,18,4.99,1.56,89.82000000000001,88.26
3/12/2022,4,1,1,1,registered,11,4.99,1.56,54.89,53.33
3/12/2022,4,1,1,2,registered,9,4.99,1.56,44.910000000000004,43.35
3/12/2022,4,1,1,3,registered,6,4.99,1.56,29.94,28.380000000000003
3/12/2022,4,1,1,4,registered,4,4.99,1.56,19.96,18.400000000000002
3/12/2022,4,1,1,5,registered,38,4.99,1.56,189.62,188.06
3/12/2022,4,1,1,6,registered,136,4.99,1.56,678.64,677.08
3/12/2022,4,1,1,7,registered,387,4.99,1.56,1931.13,1929.5700000000002
3/12/2022,4,1,1,8,registered,712,4.99,1.56,3552.88,3551.32
3/12/2022,4,1,1,9,registered,289,4.99,1.56,1442.1100000000001,1440.5500000000002
3/12/2022,4,1,1,10,registered,105,4.99,1.56,523.95,522.3900000000001
3/12/2022,4,1,1,11,registered,182,4.99,1.56,908.1800000000001,906.6200000000001
3/12/2022,4,1,1,12,registered,228,4.99,1.56,1137.72,1136.16
3/12/2022,4,1,1,13,registered,240,4.99,1.56,1197.6000000000001,1196.0400000000002
3/12/2022,4,1,1,14,registered,209,4.99,1.56,1042.91,1041.3500000000001
3/12/2022,4,1,1,15,registered,210,4.99,1.56,1047.9,1046.3400000000001
3/12/2022,4,1,1,16,registered,397,4.99,1.56,1981.03,1979.47
3/12/2022,4,1,1,17,registered,665,4.99,1.56,3318.3500000000004,3316.7900000000004
3/12/2022,4,1,1,18,registered,666,4.99,1.56,3323.34,3321.78
3/12/2022,4,1,1,19,registered,444,4.99,1.56,2215.56,2214
3/12/2022,4,1,1,20,registered,284,4.99,1.56,1417.16,1415.6000000000001
3/12/2022,4,1,1,21,registered,207,4.99,1.56,1032.93,1031.3700000000001
3/12/2022,4,1,1,22,registered,139,4.99,1.56,693.61,692.0500000000001
3/12/2022,4,1,1,23,registered,93,4.99,1.56,464.07,462.51
4/12/2022,4,1,2,0,registered,49,4.99,1.56,244.51000000000002,242.95000000000002
4/12/2022,4,1,2,1,registered,22,4.99,1.56,109.78,108.22
4/12/2022,4,1,2,2,registered,5,4.99,1.56,24.950000000000003,23.390000000000004
4/12/2022,4,1,2,3,registered,3,4.99,1.56,14.97,13.41
4/12/2022,4,1,2,4,registered,7,4.99,1.56,34.93,33.37
4/12/2022,4,1,2,5,registered,45,4.99,1.56,224.55,222.99
4/12/2022,4,1,2,6,registered,150,4.99,1.56,748.5,746.94
4/12/2022,4,1,2,7,registered,495,4.99,1.56,2470.05,2468.4900000000002
4/12/2022,4,1,2,8,registered,700,4.99,1.56,3493,3491.44
4/12/2022,4,1,2,9,registered,317,4.99,1.56,1581.8300000000002,1580.2700000000002
4/12/2022,4,1,2,10,registered,130,4.99,1.56,648.7,647.1400000000001
4/12/2022,4,1,2,11,registered,183,4.99,1.56,913.1700000000001,911.6100000000001
4/12/2022,4,1,2,12,registered,273,4.99,1.56,1362.27,1360.71
4/12/2022,4,1,2,13,registered,233,4.99,1.56,1162.67,1161.1100000000001
4/12/2022,4,1,2,14,registered,231,4.99,1.56,1152.69,1151.13
4/12/2022,4,1,2,15,registered,244,4.99,1.56,1217.56,1216
4/12/2022,4,1,2,16,registered,391,4.99,1.56,1951.0900000000001,1949.5300000000002
4/12/2022,4,1,2,17,registered,700,4.99,1.56,3493,3491.44
4/12/2022,4,1,2,18,registered,693,4.99,1.56,3458.07,3456.51
4/12/2022,4,1,2,19,registered,414,4.99,1.56,2065.86,2064.3
4/12/2022,4,1,2,20,registered,272,4.99,1.56,1357.28,1355.72
4/12/2022,4,1,2,21,registered,252,4.99,1.56,1257.48,1255.92
4/12/2022,4,1,2,22,registered,155,4.99,1.56,773.45,771.8900000000001
4/12/2022,4,1,2,23,registered,91,4.99,1.56,454.09000000000003,452.53000000000003
5/12/2022,4,1,3,0,registered,31,4.99,1.56,154.69,153.13
5/12/2022,4,1,3,1,registered,11,4.99,1.56,54.89,53.33
5/12/2022,4,1,3,2,registered,7,4.99,1.56,34.93,33.37
5/12/2022,4,1,3,3,registered,7,4.99,1.56,34.93,33.37
5/12/2022,4,1,3,4,registered,9,4.99,1.56,44.910000000000004,43.35
5/12/2022,4,1,3,5,registered,48,4.99,1.56,239.52,237.96
5/12/2022,4,1,3,6,registered,119,4.99,1.56,593.8100000000001,592.2500000000001
5/12/2022,4,1,3,7,registered,389,4.99,1.56,1941.1100000000001,1939.5500000000002
5/12/2022,4,1,3,8,registered,737,4.99,1.56,3677.63,3676.07
5/12/2022,4,1,3,9,registered,362,4.99,1.56,1806.38,1804.8200000000002
5/12/2022,4,1,3,10,registered,127,4.99,1.56,633.73,632.1700000000001
5/12/2022,4,1,3,11,registered,161,4.99,1.56,803.39,801.83
5/12/2022,4,1,3,12,registered,208,4.99,1.56,1037.92,1036.3600000000001
5/12/2022,4,1,3,13,registered,200,4.99,1.56,998,996.44
5/12/2022,4,1,3,14,registered,179,4.99,1.56,893.21,891.6500000000001
5/12/2022,4,1,3,15,registered,265,4.99,1.56,1322.3500000000001,1320.7900000000002
5/12/2022,4,1,3,16,registered,354,4.99,1.56,1766.46,1764.9
5/12/2022,4,1,3,17,registered,576,4.99,1.56,2874.2400000000002,2872.6800000000003
5/12/2022,4,1,3,18,registered,580,4.99,1.56,2894.2000000000003,2892.6400000000003
5/12/2022,4,1,3,19,registered,400,4.99,1.56,1996,1994.44
5/12/2022,4,1,3,20,registered,274,4.99,1.56,1367.26,1365.7
5/12/2022,4,1,3,21,registered,184,4.99,1.56,918.1600000000001,916.6000000000001
5/12/2022,4,1,3,22,registered,101,4.99,1.56,503.99,502.43
5/12/2022,4,1,3,23,registered,69,4.99,1.56,344.31,342.75
6/12/2022,4,1,4,0,registered,43,4.99,1.56,214.57000000000002,213.01000000000002
6/12/2022,4,1,4,1,registered,16,4.99,1.56,79.84,78.28
6/12/2022,4,1,4,2,registered,9,4.99,1.56,44.910000000000004,43.35
6/12/2022,4,1,4,3,registered,2,4.99,1.56,9.98,8.42
6/12/2022,4,1,4,4,registered,8,4.99,1.56,39.92,38.36
6/12/2022,4,1,4,5,registered,32,4.99,1.56,159.68,158.12
6/12/2022,4,1,4,6,registered,122,4.99,1.56,608.78,607.22
6/12/2022,4,1,4,7,registered,381,4.99,1.56,1901.19,1899.63
6/12/2022,4,1,4,8,registered,646,4.99,1.56,3223.54,3221.98
6/12/2022,4,1,4,9,registered,257,4.99,1.56,1282.43,1280.8700000000001
6/12/2022,4,1,4,10,registered,122,4.99,1.56,608.78,607.22
6/12/2022,4,1,4,11,registered,162,4.99,1.56,808.38,806.82
6/12/2022,4,1,4,12,registered,206,4.99,1.56,1027.94,1026.38
6/12/2022,4,1,4,13,registered,212,4.99,1.56,1057.88,1056.3200000000002
6/12/2022,4,1,4,14,registered,175,4.99,1.56,873.25,871.69
6/12/2022,4,1,4,15,registered,232,4.99,1.56,1157.68,1156.1200000000001
6/12/2022,4,1,4,16,registered,292,4.99,1.56,1457.0800000000002,1455.5200000000002
6/12/2022,4,1,4,17,registered,586,4.99,1.56,2924.1400000000003,2922.5800000000004
6/12/2022,4,1,4,18,registered,542,4.99,1.56,2704.58,2703.02
6/12/2022,4,1,4,19,registered,360,4.99,1.56,1796.4,1794.8400000000001
6/12/2022,4,1,4,20,registered,222,4.99,1.56,1107.78,1106.22
6/12/2022,4,1,4,21,registered,184,4.99,1.56,918.1600000000001,916.6000000000001
6/12/2022,4,1,4,22,registered,131,4.99,1.56,653.69,652.1300000000001
6/12/2022,4,1,4,23,registered,93,4.99,1.56,464.07,462.51
7/12/2022,4,1,5,0,registered,45,4.99,1.56,224.55,222.99
7/12/2022,4,1,5,1,registered,26,4.99,1.56,129.74,128.18
7/12/2022,4,1,5,2,registered,11,4.99,1.56,54.89,53.33
7/12/2022,4,1,5,3,registered,5,4.99,1.56,24.950000000000003,23.390000000000004
7/12/2022,4,1,5,4,registered,10,4.99,1.56,49.900000000000006,48.34
7/12/2022,4,1,5,5,registered,25,4.99,1.56,124.75,123.19
7/12/2022,4,1,5,6,registered,84,4.99,1.56,419.16,417.6
7/12/2022,4,1,5,7,registered,212,4.99,1.56,1057.88,1056.3200000000002
7/12/2022,4,1,5,8,registered,430,4.99,1.56,2145.7000000000003,2144.1400000000003
7/12/2022,4,1,5,9,registered,291,4.99,1.56,1452.0900000000001,1450.5300000000002
7/12/2022,4,1,5,10,registered,150,4.99,1.56,748.5,746.94
7/12/2022,4,1,5,11,registered,183,4.99,1.56,913.1700000000001,911.6100000000001
7/12/2022,4,1,5,12,registered,204,4.99,1.56,1017.96,1016.4000000000001
7/12/2022,4,1,5,13,registered,197,4.99,1.56,983.0300000000001,981.4700000000001
7/12/2022,4,1,5,14,registered,175,4.99,1.56,873.25,871.69
7/12/2022,4,1,5,15,registered,269,4.99,1.56,1342.31,1340.75
7/12/2022,4,1,5,16,registered,336,4.99,1.56,1676.64,1675.0800000000002
7/12/2022,4,1,5,17,registered,539,4.99,1.56,2689.61,2688.05
7/12/2022,4,1,5,18,registered,473,4.99,1.56,2360.27,2358.71
7/12/2022,4,1,5,19,registered,337,4.99,1.56,1681.63,1680.0700000000002
7/12/2022,4,1,5,20,registered,229,4.99,1.56,1142.71,1141.15
7/12/2022,4,1,5,21,registered,162,4.99,1.56,808.38,806.82
7/12/2022,4,1,5,22,registered,150,4.99,1.56,748.5,746.94
7/12/2022,4,1,5,23,registered,116,4.99,1.56,578.84,577.2800000000001
8/12/2022,4,1,6,0,registered,98,4.99,1.56,489.02000000000004,487.46000000000004
8/12/2022,4,1,6,1,registered,84,4.99,1.56,419.16,417.6
8/12/2022,4,1,6,2,registered,67,4.99,1.56,334.33000000000004,332.77000000000004
8/12/2022,4,1,6,3,registered,23,4.99,1.56,114.77000000000001,113.21000000000001
8/12/2022,4,1,6,4,registered,9,4.99,1.56,44.910000000000004,43.35
8/12/2022,4,1,6,5,registered,4,4.99,1.56,19.96,18.400000000000002
8/12/2022,4,1,6,6,registered,19,4.99,1.56,94.81,93.25
8/12/2022,4,1,6,7,registered,36,4.99,1.56,179.64000000000001,178.08
8/12/2022,4,1,6,8,registered,106,4.99,1.56,528.94,527.3800000000001
8/12/2022,4,1,6,9,registered,153,4.99,1.56,763.47,761.9100000000001
8/12/2022,4,1,6,10,registered,244,4.99,1.56,1217.56,1216
8/12/2022,4,1,6,11,registered,341,4.99,1.56,1701.5900000000001,1700.0300000000002
8/12/2022,4,1,6,12,registered,364,4.99,1.56,1816.3600000000001,1814.8000000000002
8/12/2022,4,1,6,13,registered,399,4.99,1.56,1991.01,1989.45
8/12/2022,4,1,6,14,registered,378,4.99,1.56,1886.22,1884.66
8/12/2022,4,1,6,15,registered,374,4.99,1.56,1866.26,1864.7
8/12/2022,4,1,6,16,registered,368,4.99,1.56,1836.3200000000002,1834.7600000000002
8/12/2022,4,1,6,17,registered,268,4.99,1.56,1337.3200000000002,1335.7600000000002
8/12/2022,4,1,6,18,registered,264,4.99,1.56,1317.3600000000001,1315.8000000000002
8/12/2022,4,1,6,19,registered,212,4.99,1.56,1057.88,1056.3200000000002
8/12/2022,4,1,6,20,registered,162,4.99,1.56,808.38,806.82
8/12/2022,4,1,6,21,registered,175,4.99,1.56,873.25,871.69
8/12/2022,4,1,6,22,registered,137,4.99,1.56,683.63,682.07
8/12/2022,4,1,6,23,registered,144,4.99,1.56,718.5600000000001,717.0000000000001
9/12/2022,4,1,0,0,registered,103,4.99,1.56,513.97,512.4100000000001
9/12/2022,4,1,0,1,registered,85,4.99,1.56,424.15000000000003,422.59000000000003
9/12/2022,4,1,0,2,registered,70,4.99,1.56,349.3,347.74
9/12/2022,4,1,0,3,registered,34,4.99,1.56,169.66,168.1
9/12/2022,4,1,0,4,registered,11,4.99,1.56,54.89,53.33
9/12/2022,4,1,0,5,registered,8,4.99,1.56,39.92,38.36
9/12/2022,4,1,0,6,registered,6,4.99,1.56,29.94,28.380000000000003
9/12/2022,4,1,0,7,registered,22,4.99,1.56,109.78,108.22
9/12/2022,4,1,0,8,registered,68,4.99,1.56,339.32,337.76
9/12/2022,4,1,0,9,registered,94,4.99,1.56,469.06,467.5
9/12/2022,4,1,0,10,registered,180,4.99,1.56,898.2,896.6400000000001
9/12/2022,4,1,0,11,registered,210,4.99,1.56,1047.9,1046.3400000000001
9/12/2022,4,1,0,12,registered,255,4.99,1.56,1272.45,1270.89
9/12/2022,4,1,0,13,registered,220,4.99,1.56,1097.8,1096.24
9/12/2022,4,1,0,14,registered,190,4.99,1.56,948.1,946.5400000000001
9/12/2022,4,1,0,15,registered,200,4.99,1.56,998,996.44
9/12/2022,4,1,0,16,registered,220,4.99,1.56,1097.8,1096.24
9/12/2022,4,1,0,17,registered,209,4.99,1.56,1042.91,1041.3500000000001
9/12/2022,4,1,0,18,registered,181,4.99,1.56,903.19,901.6300000000001
9/12/2022,4,1,0,19,registered,110,4.99,1.56,548.9,547.34
9/12/2022,4,1,0,20,registered,102,4.99,1.56,508.98,507.42
9/12/2022,4,1,0,21,registered,86,4.99,1.56,429.14000000000004,427.58000000000004
9/12/2022,4,1,0,22,registered,75,4.99,1.56,374.25,372.69
9/12/2022,4,1,0,23,registered,48,4.99,1.56,239.52,237.96
10/12/2022,4,1,1,0,registered,20,4.99,1.56,99.80000000000001,98.24000000000001
10/12/2022,4,1,1,1,registered,4,4.99,1.56,19.96,18.400000000000002
10/12/2022,4,1,1,2,registered,3,4.99,1.56,14.97,13.41
10/12/2022,4,1,1,3,registered,4,4.99,1.56,19.96,18.400000000000002
10/12/2022,4,1,1,4,registered,9,4.99,1.56,44.910000000000004,43.35
10/12/2022,4,1,1,5,registered,27,4.99,1.56,134.73000000000002,133.17000000000002
10/12/2022,4,1,1,6,registered,121,4.99,1.56,603.7900000000001,602.2300000000001
10/12/2022,4,1,1,7,registered,291,4.99,1.56,1452.0900000000001,1450.5300000000002
10/12/2022,4,1,1,8,registered,575,4.99,1.56,2869.25,2867.69
10/12/2022,4,1,1,9,registered,273,4.99,1.56,1362.27,1360.71
10/12/2022,4,1,1,10,registered,121,4.99,1.56,603.7900000000001,602.2300000000001
10/12/2022,4,1,1,11,registered,126,4.99,1.56,628.74,627.1800000000001
10/12/2022,4,1,1,12,registered,150,4.99,1.56,748.5,746.94
10/12/2022,4,1,1,13,registered,190,4.99,1.56,948.1,946.5400000000001
10/12/2022,4,1,1,14,registered,179,4.99,1.56,893.21,891.6500000000001
10/12/2022,4,1,1,15,registered,207,4.99,1.56,1032.93,1031.3700000000001
10/12/2022,4,1,1,16,registered,308,4.99,1.56,1536.92,1535.3600000000001
10/12/2022,4,1,1,17,registered,578,4.99,1.56,2884.2200000000003,2882.6600000000003
10/12/2022,4,1,1,18,registered,544,4.99,1.56,2714.56,2713
10/12/2022,4,1,1,19,registered,409,4.99,1.56,2040.91,2039.3500000000001
10/12/2022,4,1,1,20,registered,287,4.99,1.56,1432.13,1430.5700000000002
10/12/2022,4,1,1,21,registered,224,4.99,1.56,1117.76,1116.2
10/12/2022,4,1,1,22,registered,115,4.99,1.56,573.85,572.2900000000001
10/12/2022,4,1,1,23,registered,76,4.99,1.56,379.24,377.68
11/12/2022,4,1,2,0,registered,29,4.99,1.56,144.71,143.15
11/12/2022,4,1,2,1,registered,7,4.99,1.56,34.93,33.37
11/12/2022,4,1,2,2,registered,1,4.99,1.56,4.99,3.43
11/12/2022,4,1,2,3,registered,3,4.99,1.56,14.97,13.41
11/12/2022,4,1,2,4,registered,8,4.99,1.56,39.92,38.36
11/12/2022,4,1,2,5,registered,40,4.99,1.56,199.60000000000002,198.04000000000002
11/12/2022,4,1,2,6,registered,118,4.99,1.56,588.82,587.2600000000001
11/12/2022,4,1,2,7,registered,372,4.99,1.56,1856.28,1854.72
11/12/2022,4,1,2,8,registered,708,4.99,1.56,3532.92,3531.36
11/12/2022,4,1,2,9,registered,322,4.99,1.56,1606.78,1605.22
11/12/2022,4,1,2,10,registered,142,4.99,1.56,708.58,707.0200000000001
11/12/2022,4,1,2,11,registered,145,4.99,1.56,723.5500000000001,721.9900000000001
11/12/2022,4,1,2,12,registered,213,4.99,1.56,1062.8700000000001,1061.3100000000002
11/12/2022,4,1,2,13,registered,226,4.99,1.56,1127.74,1126.18
11/12/2022,4,1,2,14,registered,185,4.99,1.56,923.1500000000001,921.5900000000001
11/12/2022,4,1,2,15,registered,250,4.99,1.56,1247.5,1245.94
11/12/2022,4,1,2,16,registered,334,4.99,1.56,1666.66,1665.1000000000001
11/12/2022,4,1,2,17,registered,580,4.99,1.56,2894.2000000000003,2892.6400000000003
11/12/2022,4,1,2,18,registered,523,4.99,1.56,2609.77,2608.21
11/12/2022,4,1,2,19,registered,412,4.99,1.56,2055.88,2054.32
11/12/2022,4,1,2,20,registered,248,4.99,1.56,1237.52,1235.96
11/12/2022,4,1,2,21,registered,193,4.99,1.56,963.07,961.5100000000001
11/12/2022,4,1,2,22,registered,100,4.99,1.56,499,497.44
11/12/2022,4,1,2,23,registered,60,4.99,1.56,299.40000000000003,297.84000000000003
12/12/2022,4,1,3,0,registered,33,4.99,1.56,164.67000000000002,163.11
12/12/2022,4,1,3,1,registered,18,4.99,1.56,89.82000000000001,88.26
12/12/2022,4,1,3,2,registered,4,4.99,1.56,19.96,18.400000000000002
12/12/2022,4,1,3,3,registered,7,4.99,1.56,34.93,33.37
12/12/2022,4,1,3,4,registered,4,4.99,1.56,19.96,18.400000000000002
12/12/2022,4,1,3,5,registered,37,4.99,1.56,184.63,183.07
12/12/2022,4,1,3,6,registered,126,4.99,1.56,628.74,627.1800000000001
12/12/2022,4,1,3,7,registered,366,4.99,1.56,1826.3400000000001,1824.7800000000002
12/12/2022,4,1,3,8,registered,670,4.99,1.56,3343.3,3341.7400000000002
12/12/2022,4,1,3,9,registered,272,4.99,1.56,1357.28,1355.72
12/12/2022,4,1,3,10,registered,116,4.99,1.56,578.84,577.2800000000001
12/12/2022,4,1,3,11,registered,148,4.99,1.56,738.52,736.96
12/12/2022,4,1,3,12,registered,218,4.99,1.56,1087.82,1086.26
12/12/2022,4,1,3,13,registered,220,4.99,1.56,1097.8,1096.24
12/12/2022,4,1,3,14,registered,191,4.99,1.56,953.09,951.5300000000001
12/12/2022,4,1,3,15,registered,207,4.99,1.56,1032.93,1031.3700000000001
12/12/2022,4,1,3,16,registered,310,4.99,1.56,1546.9,1545.3400000000001
12/12/2022,4,1,3,17,registered,540,4.99,1.56,2694.6,2693.04
12/12/2022,4,1,3,18,registered,515,4.99,1.56,2569.85,2568.29
12/12/2022,4,1,3,19,registered,384,4.99,1.56,1916.16,1914.6000000000001
12/12/2022,4,1,3,20,registered,243,4.99,1.56,1212.5700000000002,1211.0100000000002
12/12/2022,4,1,3,21,registered,186,4.99,1.56,928.14,926.58
12/12/2022,4,1,3,22,registered,118,4.99,1.56,588.82,587.2600000000001
12/12/2022,4,1,3,23,registered,76,4.99,1.56,379.24,377.68
13/12/2022,4,1,4,0,registered,31,4.99,1.56,154.69,153.13
13/12/2022,4,1,4,1,registered,19,4.99,1.56,94.81,93.25
13/12/2022,4,1,4,2,registered,5,4.99,1.56,24.950000000000003,23.390000000000004
13/12/2022,4,1,4,3,registered,2,4.99,1.56,9.98,8.42
13/12/2022,4,1,4,4,registered,8,4.99,1.56,39.92,38.36
13/12/2022,4,1,4,5,registered,31,4.99,1.56,154.69,153.13
13/12/2022,4,1,4,6,registered,112,4.99,1.56,558.88,557.32
13/12/2022,4,1,4,7,registered,380,4.99,1.56,1896.2,1894.64
13/12/2022,4,1,4,8,registered,655,4.99,1.56,3268.4500000000003,3266.8900000000003
13/12/2022,4,1,4,9,registered,300,4.99,1.56,1497,1495.44
13/12/2022,4,1,4,10,registered,139,4.99,1.56,693.61,692.0500000000001
13/12/2022,4,1,4,11,registered,164,4.99,1.56,818.36,816.8000000000001
13/12/2022,4,1,4,12,registered,252,4.99,1.56,1257.48,1255.92
13/12/2022,4,1,4,13,registered,230,4.99,1.56,1147.7,1146.14
13/12/2022,4,1,4,14,registered,211,4.99,1.56,1052.89,1051.3300000000002
13/12/2022,4,1,4,15,registered,240,4.99,1.56,1197.6000000000001,1196.0400000000002
